ID,English,Chinese_Simplified,French,German,Italian,Polish,Portuguese_Brazil,Russian,Spanish
Vek_Beetle_A_UpgradeDescription,Tile behind you gains Smoke.,Tile behind you gains Smoke.,Des fumigènes sont tirés sur la case située derrière vous.,Hüllt das Feld hinter dir in Rauch.,후방의 타일에 연막을 뿌립니다.,Pole za jednostką pokrywa dym.,Lança Fumaça no espaço atrás de você.,Создает дымовую завесу в клетке позади себя.,Se genera humo en la casilla de detrás.
Vek_Beetle_B_UpgradeDescription,Increases damage by 2.,Increases damage by 2.,Augmente les dégâts de 2.,Erhöht Schaden um 2.,피해를 2 증가시킵니다. ,Zwiększa obrażenia o 2 pkt.,Aumenta o dano em 2.,Увеличивает урон на 2 ед.,Aumenta el daño en 2.
Vek_Hornet_Name,Needle Shot,Needle Shot,Tir d'aiguilles,Nadelschuss,바늘 발사,Ukłucie,Lança-agulhas,Залп игл,Lanzaagujas
Vek_Hornet_Description,"Throw needles at the enemy, pushing the furthest hit tile.","Throw needles at the enemy, pushing the furthest hit tile.","Tire des aiguilles sur l'ennemi, ce qui pousse la case la plus éloignée touchée.",Schleudert dem Gegner Nadeln entgegen und verschiebt Einheiten auf dem am weitesten entfernten getroffenen Feld.,가장 멀리 있는 타일을 밀치는 가시를 발사합니다. ,Wystrzeliwuje igły w przeciwnika i odpycha najdalsze trafione pole.,Lança agulhas no inimigo; empurra o último espaço atingido.,"Выстреливает иглами, толкая цель в самой далекой пораженной клетке.",Dispara agujas al enemigo y empuja a la casilla más alejada que reciba un impacto.
Vek_Hornet_Upgrade1,Range & Damage,Range & Damage,Portée et dégâts,Reichweite & Schaden,사정거리 & 피해 ,Zasięg i Obrażenia,Alcance e Dano,Дальность и урон,Alcance y daño
Vek_Hornet_Upgrade2,Range & Damage,Range & Damage,Portée et dégâts,Reichweite & Schaden,사정거리 & 피해 ,Zasięg i Obrażenia,Alcance e Dano,Дальность и урон,Alcance y daño
Vek_Hornet_A_UpgradeDescription,Increases potential hit tiles by 1 and damage on all tiles by 1.,Increases potential hit tiles by 1 and damage on all tiles by 1.,Augmente le nombre de cases pouvant être touchées de 1 et les dégâts infligés à toutes les cases de 1.,Erhöht möglicherweise getroffene Felder um 1 und Schaden auf allen Feldern um 1.,발사 가능한 타일과 각 타일의 피해량을 1 증가시킵니다. ,Zwiększa potencjalną liczbę trafionych pól o 1 i obrażenia na każdym polu o 1 pkt.,Aumenta os espaços atingidos em 1 e o dano aos espaços em 1.,Увеличивает число поражаемых клеток на 1 и урон во всех клетках на 1 ед.,Aumenta las casillas a las que puede impactar en 1 y el daño a todas las casillas en 1.
Vek_Hornet_B_UpgradeDescription,Increases potential hit tiles by 1 and damage on all tiles by 1.,Increases potential hit tiles by 1 and damage on all tiles by 1.,Augmente le nombre de cases pouvant être touchées de 1 et les dégâts infligés à toutes les cases de 1.,Erhöht möglicherweise getroffene Felder um 1 und Schaden auf allen Feldern um 1.,발사 가능한 타일과 각 타일의 피해량을 1 증가시킵니다. ,Zwiększa potencjalną liczbę trafionych pól o 1 i obrażenia na każdym polu o 1 pkt.,Aumenta os espaços atingidos em 1 e o dano aos espaços em 1.,Увеличивает число поражаемых клеток на 1 и урон во всех клетках на 1 ед.,Aumenta las casillas a las que puede impactar en 1 y el daño a todas las casillas en 1.
Vek_Scarab_Name,Explosive Goo,Explosive Goo,Fange explosive,Explosives Sekret,폭발성 점액 ,Wybuchowa Breja,Gosma Explosiva,Разрывная слизь,Pringue explos.
Vek_Scarab_Description,Artillery attack that damages a tile and pushes adjacent tiles away.,Artillery attack that damages a tile and pushes adjacent tiles away.,Attaque d'artillerie qui inflige des dégâts à une case et pousse les cases adjacentes.,"Artillerieangriff, der auf einem Feld Schaden verursacht und Einheiten auf benachbarten Feldern verschiebt.",타일에 피해를 입히고 인접한 타일을 밀치고 포격 공격입니다. ,"Wystrzeliwuje pocisk artyleryjski, który zadaje obrażenia na wybranym polu i odpycha przylegające.",Artilharia que causa dano a um espaço e empurra espaços adjacentes.,"Артиллерийский удар, наносящий урон в одной клетке и толкающий цели в соседних.",Un ataque de artillería que hace daño en una casilla y empuja a las casillas adyacentes.
Vek_Scarab_Upgrade1,+1 Tile,+1 Tile,+1 case,+1 Feld,타일 +1,Pola +1,+1 Espaço,+1 клетка,+1 casilla
Vek_Scarab_Upgrade2,+2 Damage,+2 Damage,+2 aux dégâts,+2 Schaden,피해 +2,Obrażenia +2,+2 de Dano,Урон +2,+2 de daño
Vek_Scarab_A_UpgradeDescription,Increases area hit by 1 tile.,Increases area hit by 1 tile.,Augmente la zone touchée de 1 case.,Erhöht Wirkungsbereich um 1 Feld.,타격범위를 한 타일 늘립니다. ,Zwiększa trafiany obszar o 1 pole.,Aumenta a área atingida em 1 espaço.,Увеличивает зону поражения на 1 клетку.,Aumenta el área afectada en 1 casilla.
Vek_Scarab_B_UpgradeDescription,Increases damage by 2.,Increases damage by 2.,Augmente les dégâts de 2.,Erhöht Schaden um 2.,피해를 2 증가시킵니다. ,Zwiększa obrażenia o 2 pkt.,Aumenta o dano em 2.,Увеличивает урон на 2 ед.,Aumenta el daño en 2.
Acid_Tank_Attack_Name,A.C.I.D. Cannon,A.C.I.D. Cannon,Canon à A.C.I.D.E.,A.C.I.D.U.M.-Kanone,A.C.I.D. 캐논,Działo K.W.A.S-owe,Canhão A.C.I.D.,Кислотная пушка,Cañón A.C.I.D.O.
Acid_Tank_Attack_Description,Shoot a projectile that inflicts A.C.I.D.,Shoot a projectile that inflicts A.C.I.D.,Tire un projectile qui inflige un effet d'A.C.I.D.E.,"Verschießt ein Projektil, das A.C.I.D.U.M. bewirkt.",A.C.I.D.를 묻히는 투사체를 발사합니다.,Strzela pociskami pokrywającymi cel K.W.A.S-em.,Dispara um projétil que aplica A.C.I.D.,"Выпускает заряд, который покрывает цель кислотой.",Dispara un proyectil que inflige A.C.I.D.O.
Acid_Death_Tooltip_Name,A.C.I.D. Spill,A.C.I.D. Spill,Débordement d'A.C.I.D.E.,Verschüttetes A.C.I.D.U.M.,A.C.I.D. 유출,Wyciek K.W.A.S-u,Despejo A.C.I.D.,Разлив кислоты,Vert. A.C.I.D.O.
Acid_Death_Tooltip_Description,Transform the current tile into a pool of A.C.I.D.,Transform the current tile into a pool of A.C.I.D.,Transforme la case actuelle en une mare d'A.C.I.D.E.,Verwandelt das aktuelle Feld in ein A.C.I.D.U.M.-Feld.,타일을 A.C.I.D. 웅덩이로 바꿉니다.,Przekształca zajmowane pole w kałużę K.W.A.S-u.,Transforma o espaço atual em um poço de A.C.I.D.,Превращает текущую клетку в лужу кислоты.,Transforma la casilla actual en un charco de A.C.I.D.O.
Disposal_Attack_Name,Disintegrator,Disintegrator,Désintégrateur,Desintegrator,분해기,Neutralizator,Desintegrador,Дезинтегратор,Desintegrador
Disposal_Attack_Description,Dissolve all target tiles with A.C.I.D.,Dissolve all target tiles with A.C.I.D.,Dissout toutes les cases ciblées à l'aide d'A.C.I.D.E.,Löst alle Zielfelder mit A.C.I.D.U.M. auf.,모든 목표 타일을 A.C.I.D.로 녹입니다.,Usuwa K.W.A.S. ze wszystkich wskazanych pól.,Dissolve todos os alvos com A.C.I.D.,Заливает все указанные клетки кислотой.,Disuelve todas las casillas objetivo con A.C.I.D.O.
Archive_ArtShot_Name,Old Earth Artillery,Old Earth Artillery,Artillerie terrestre,Alte-Welt-Geschütz,구 지구 포대,Artyleria Dawnej Ziemi,Artilharia da Terra Antiga,Артиллерия Старой Земли,Artill. Vieja Tierra
Archive_ArtShot_Description,"Underpowered compared to modern artillery, but still useful.","Underpowered compared to modern artillery, but still useful.","Faible par rapport à l'artillerie moderne, mais toujours utile.","Schwach im Vergleich zu moderner Artillerie, aber trotzdem nützlich.","현대의 포대에 비해 약하지만, 아직 쓸만합니다. ","O wiele słabsza od współczesnej artylerii, ale wciąż przydatna.","Fraca em comparação com as artilharias modernas, porém ainda é útil.","Уступает современным образцам в эффективности, но все еще может себя показать.","No tiene tanta potencia como la artillería moderna, pero sigue siendo útil."
Rocket_Launch_Name,Satellite Launch,Satellite Launch,Lancement de satellite,Satellitenstart,위성 발사,Start Rakiety,Lançamento Satélite,Запуск спутника,Lanzam. satélite
Rocket_Launch_Description,"Launch a satellite into space, destroying surrounding area.","Launch a satellite into space, destroying surrounding area.","Lance un satellite dans l'espace, ce qui détruit les environs directs.","Ein Satellit, der ins All geschickt wird und das umliegende Gebiet zerstört.","위성을 우주로 발사합니다, 주위 지역을 초토화시킵니다. ","Wystrzeliwuje rakietę w kosmos, niszcząc pobliski obszar.",Lança um satélite no espaço e destrói a área ao redor.,"Спутник отправится в космос, а все на прилегающей территории будет уничтожено.",Lanza un satélite al espacio y destruye el área a su alrededor.
Filler_Attack_Name,Earth Mover,Earth Mover,Remodeleur,Erdwandler,Earth Mover,Ziemiogrzmot,Terramotor,Уравнитель,Excavadora
Filler_Attack_Description,Turn nearby Chasms into normal Ground.,Turn nearby Chasms into normal Ground.,Transforme les gouffres proches en sol normal.,Verwandelt Abgründe in der Nähe in normalen Boden.,인접한 균열을 대지로 바꿉니다. ,Zamienia pobliskie przepaście w normalny grunt.,Transforma Abismos próximos em Chão.,Превращает пропасти в нормальную землю.,Convierte los abismos cercanos en terreno normal.
Terraformer_Attack_Name,Terraformer,Terraformer,Terraformeur,Terraformer,테라포머,Terraformer,Terraformador,Терраформер,Terraformador
Terraformer_Attack_Description,Eradicate all life in front of the Terraformer.,Eradicate all life in front of the Terraformer.,Éradique toute forme de vie devant le Terraformeur.,Löscht alles Leben vor dem Terraformer aus.,테라포머 앞의 모든 생명체를 박멸합니다.,Eliminuje wszelkie oznaki życia na wprost od Terraformera.,Extermina toda forma de vida na frente do Terraformador.,Уничтожает все формы жизни перед собой.,Erradica toda la vida frente al terraformador.
SnowtankAtk1_Name,Cannon 8R Mark I,Cannon 8R Mark I,Canon 8R Mk I,Kanone 8R Typ I,캐논 8R 마크 I,Działo 8R Model I,Canhão 8R Mark I,Пушка 8Р тип I,Cañón 8R v1
SnowtankAtk1_Description,Projectile that causes target to burn.,Projectile that causes target to burn.,Projectile qui fait brûler la cible.,Projektil steckt Ziel in Brand.,목표를 불태우는 투사체를 쏩니다. ,"Wystrzeliwuje pocisk, który podpala cel.",Projétil que faz o alvo pegar Fogo.,"Заряд, поджигающий цель.",Un proyectil que incendia al objetivo.
SnowtankAtk2_Name,Cannon 8R Mark II,Cannon 8R Mark II,Canon 8R Mk II,Kanone 8R Typ II,캐논 8R 마크 II,Działo 8R Model II,Canhão 8R Mark II,Пушка 8Р тип II,Cañón 8R v2
SnowtankAtk2_Description,Stronger projectile that causes target to burn.,Stronger projectile that causes target to burn.,Projectile plus puissant qui fait brûler la cible.,Wirkungsvolleres Projektil steckt Ziel in Brand.,목표를 불태우는 강한 투사체를 쏩니다. ,"Wystrzeliwuje silniejszy pocisk, który podpala cel.",Projétil mais forte que faz o alvo pegar Fogo.,"Более мощный заряд, поджигающий цель.",Un proyectil más potente que incendia al objetivo.
SnowlaserAtk1_Name,BKR Beam Mark I,BKR Beam Mark I,Rayon Fracasseur Mk I,BKR-Strahl Typ I,BKR 빔 마크 I,Wiązka BKR Model I,Feixe BKR Mark I,Луч СКВЗ тип I,Rayo BKR v1
SnowlaserAtk1_Description,"Piercing beam, damage reduced by range.","Piercing beam, damage reduced by range.",Rayon perforant dont les dégâts diminuent avec la distance.,"Durchbohrender Strahl, dessen Schaden mit zunehmender Entfernung abnimmt.",사거리에 따라 피해량이 줄어드는 관통 빔입니다. ,Wystrzeliwuje wiązkę zadającą obrażenia zmniejszające się z odległością.,Feixe perfurante; dano reduz com a distância.,"Пронзающий луч, урон которого ослабляется на расстоянии.",Un rayo perforante cuyo daño se reduce con el alcance.
SnowlaserAtk2_Name,BKR Beam Mark II,BKR Beam Mark II,Rayon Fracasseur Mk II,BKR-Strahl Typ II,BKR 빔 마크 II,Wiązka BKR Model II,Feixe BKR Mark I,Луч СКВЗ тип II,Rayo BKR v2
SnowlaserAtk2_Description,"Piercing beam, damage reduced by range.","Piercing beam, damage reduced by range.",Rayon perforant dont les dégâts diminuent avec la distance.,"Durchbohrender Strahl, dessen Schaden mit zunehmender Entfernung abnimmt.",사거리에 따라 피해량이 줄어드는 관통 빔입니다. ,Wystrzeliwuje wiązkę zadającą obrażenia zmniejszające się z odległością.,Feixe perfurante; dano reduz com a distância.,"Пронзающий луч, урон которого ослабляется на расстоянии.",Un rayo perforante cuyo daño se reduce con el alcance.
SnowartAtk1_Name,Vk8 Rockets Mark I,Vk8 Rockets Mark I,Roquettes Vk8 Mk I,Vk8-Raketen Typ I,Vk8 로켓 마크 I,Rakiety Vk8 Model I,Foguetes Vk8 Mark I,Ракеты ВК-8 тип I,Cohetes Vk8 v1
SnowartAtk1_Description,Launch Rockets at 3 tiles.,Launch Rockets at 3 tiles.,Tire des roquettes sur 3 cases.,Schießt Raketen auf 3 Felder.,세 타일에 로켓을 발사합니다.,Wystrzeliwuje rakiety na 3 pola.,Dispara Foguetes em 3 espaços.,Выпускает ракеты по 3 клеткам.,Lanza cohetes a 3 casillas.
SnowartAtk2_Name,Vk8 Rockets Mark II,Vk8 Rockets Mark II,Roquettes Vk8 Mk II,Vk8-Raketen Typ II,Vk8 로켓 마크 II,Rakiety Vk8 Model II,Foguetes Vk8 Mark II,Ракеты ВК-8 тип II,Cohetes Vk8 v2
SnowartAtk2_Description,Launch Rockets at 3 tiles.,Launch Rockets at 3 tiles.,Tire des roquettes sur 3 cases.,Schießt Raketen auf 3 Felder.,세 타일에 로켓을 발사합니다.,Wystrzeliwuje rakiety na 3 pola.,Dispara Foguetes em 3 espaços.,Выпускает ракеты по 3 клеткам.,Lanza cohetes a 3 casillas.
SnowmineAtk1_Name,Minelayer,Minelayer,Poseur de mine,Minenleger,지뢰매설기,Stawiacz min,Lança-minas,Миноукладчик,Minador
